Zone_ID,Image_Source_ID,Image_Type,NDVI,NDRE,RGB_Damage_Score,UAV_Timestamp,N,P,K,Moisture,pH,Temperature,Humidity,NDI_Label,PDI_Label,Semantic_Tag,Action_Suggested,Energy_Consumed_mAh,Latency_ms,Current_Node,Migrated_To,Migration_Required,Migration_Timestamp
Z3,IMG_Z3_202505281735.jpg,Multispectral,0.74,0.19,,5/28/2025 17:35,55,7,86,30.63,7.49,20.17,54.17,Medium,High,"Healthy, Healthy",Apply Pesticide,8.18,35.31,Edge-Node-B,Edge-Node-B,No,
Z4,IMG_Z4_202504142340.jpg,RGB,,,0.93,4/14/2025 23:40,49,16,61,14.03,7.75,35.54,92.15,Low,Low,"Pest-risk, Healthy",Irrigate,8.35,83.55,Cloud-Node-2,Cloud-Node-2,No,
Z9,IMG_Z9_202504201710.jpg,Multispectral,0.84,0.6,,4/20/2025 17:10,71,19,28,8.5,6.96,36.21,86.72,Medium,High,"K-deficiency, K-deficiency",Monitor,8.45,28.64,Cloud-Node-2,Cloud-Node-2,No,
Z7,IMG_Z7_202510221540.jpg,RGB,,,0.59,10/22/2025 15:40,51,34,57,11.05,5.41,23.43,32.54,Low,Medium,"P-deficiency, Healthy",Monitor,2.19,21.67,Cloud-Node-2,Cloud-Node-2,No,
Z6,IMG_Z6_202509070845.jpg,RGB,,,0.35,09/07/2025 8:45,68,20,43,9.04,5.77,34.04,39.71,High,Low,"Healthy, Pest-risk",Apply Pesticide,5.85,50.0,Cloud-Node-1,Cloud-Node-1,No,
Z2,IMG_Z2_202506261230.jpg,RGB,,,0.77,6/26/2025 12:30,30,8,55,9.07,7.08,22.34,92.0,Low,Low,"Pest-risk, N-deficiency",Apply Fertilizer,3.26,70.23,Edge-Node-B,Edge-Node-B,No,
Z10,IMG_Z10_202509011300.jpg,RGB,,,0.74,09/01/2025 13:00,46,35,51,27.74,7.89,23.93,48.74,Medium,Medium,"N-deficiency, Healthy",Apply Pesticide,1.75,17.69,Cloud-Node-1,Cloud-Node-1,No,
Z9,IMG_Z9_202507300025.jpg,RGB,,,0.18,7/30/2025 0:25,67,9,66,19.9,5.3,32.31,90.06,High,Medium,"K-deficiency, N-deficiency",Apply Pesticide,7.38,28.12,Cloud-Node-2,Edge-Node-A,Yes,7/30/2025 0:25
Z3,IMG_Z3_202504050840.jpg,Multispectral,0.73,0.31,,04/05/2025 8:40,66,39,32,37.96,6.63,21.63,41.24,Medium,Low,"P-deficiency, N-deficiency",Monitor,6.87,69.82,Cloud-Node-2,Cloud-Node-2,No,
Z4,IMG_Z4_202507010020.jpg,RGB,,,0.25,07/01/2025 0:20,63,13,41,30.92,5.91,21.08,82.17,Medium,Low,"Healthy, N-deficiency",Monitor,9.65,41.78,Cloud-Node-1,Cloud-Node-1,No,
Z9,IMG_Z9_202508271550.jpg,Multispectral,0.53,0.27,,8/27/2025 15:50,23,24,31,9.11,6.9,40.95,55.12,Medium,Medium,"Pest-risk, Healthy",Irrigate,5.73,71.92,Cloud-Node-1,Cloud-Node-1,No,
Z7,IMG_Z7_202509200740.jpg,Multispectral,0.72,0.24,,9/20/2025 7:40,37,6,26,37.02,7.22,19.52,39.08,Low,Medium,"Healthy, P-deficiency",Apply Fertilizer,1.7,41.8,Cloud-Node-1,Cloud-Node-1,No,
Z10,IMG_Z10_202510020205.jpg,RGB,,,0.57,10/02/2025 2:05,27,20,80,10.01,5.58,37.43,33.82,Medium,High,"P-deficiency, K-deficiency",Apply Fertilizer,1.4,95.93,Edge-Node-B,Edge-Node-B,No,
Z6,IMG_Z6_202507270400.jpg,RGB,,,0.97,7/27/2025 4:00,56,10,59,11.25,7.56,21.11,33.9,Medium,Medium,"N-deficiency, K-deficiency",Monitor,7.92,57.51,Cloud-Node-1,Cloud-Node-1,No,
Z10,IMG_Z10_202506090630.jpg,RGB,,,0.87,06/09/2025 6:30,66,41,62,26.19,5.65,18.08,27.13,Medium,Medium,"Healthy, Healthy",Apply Pesticide,4.63,66.17,Edge-Node-A,Cloud-Node-1,Yes,06/09/2025 6:31
Z7,IMG_Z7_202504300530.jpg,Multispectral,0.62,0.51,,4/30/2025 5:30,62,39,94,26.68,5.29,27.45,26.84,High,Medium,"Pest-risk, P-deficiency",Apply Pesticide,3.4,78.98,Edge-Node-B,Edge-Node-B,No,
Z5,IMG_Z5_202509212145.jpg,RGB,,,0.95,9/21/2025 21:45,59,44,86,22.49,5.33,24.32,68.38,Medium,Low,"K-deficiency, Pest-risk",Irrigate,2.08,91.85,Edge-Node-B,Edge-Node-A,Yes,9/21/2025 21:46
Z5,IMG_Z5_202504280745.jpg,Multispectral,0.53,0.28,,4/28/2025 7:45,73,9,87,20.49,7.38,27.0,38.82,Low,Medium,"K-deficiency, Pest-risk",Apply Pesticide,8.73,53.45,Edge-Node-A,Edge-Node-A,No,
Z5,IMG_Z5_202510190710.jpg,RGB,,,0.53,10/19/2025 7:10,54,26,29,9.66,6.79,22.95,87.43,Medium,Low,"Pest-risk, Pest-risk",Apply Pesticide,5.89,73.16,Edge-Node-B,Edge-Node-B,No,
Z3,IMG_Z3_202504220925.jpg,RGB,,,0.36,4/22/2025 9:25,42,19,27,15.49,7.51,30.37,48.84,Low,Low,"Pest-risk, Pest-risk",Apply Fertilizer,3.15,66.5,Edge-Node-B,Edge-Node-B,No,
Z1,IMG_Z1_202504081120.jpg,RGB,,,0.84,04/08/2025 11:20,17,13,89,25.04,6.55,19.41,43.89,High,Medium,"Healthy, P-deficiency",Apply Fertilizer,7.28,18.07,Edge-Node-A,Edge-Node-A,No,
Z2,IMG_Z2_202508201320.jpg,RGB,,,0.24,8/20/2025 13:20,46,11,23,8.22,7.29,27.42,25.74,Low,Low,"Pest-risk, Healthy",Apply Fertilizer,2.08,23.2,Cloud-Node-1,Cloud-Node-1,No,
Z10,IMG_Z10_202509100305.jpg,RGB,,,0.93,09/10/2025 3:05,21,34,52,35.72,6.05,30.41,66.94,Medium,Low,"P-deficiency, Healthy",Monitor,5.86,99.54,Cloud-Node-1,Cloud-Node-1,No,
Z9,IMG_Z9_202510120250.jpg,RGB,,,0.14,10/12/2025 2:50,38,10,79,22.27,7.39,30.73,29.22,Medium,Medium,"K-deficiency, K-deficiency",Apply Pesticide,5.11,21.38,Cloud-Node-2,Cloud-Node-2,No,
Z10,IMG_Z10_202504281905.jpg,RGB,,,0.02,4/28/2025 19:05,26,7,46,22.85,6.29,38.45,73.6,Low,High,"Pest-risk, P-deficiency",Apply Fertilizer,3.21,79.0,Edge-Node-B,Edge-Node-B,No,
Z5,IMG_Z5_202505082150.jpg,Multispectral,0.81,0.45,,05/08/2025 21:50,57,33,21,30.56,5.8,34.5,63.72,High,Low,"Pest-risk, K-deficiency",Monitor,2.88,27.76,Cloud-Node-2,Cloud-Node-2,No,
Z8,IMG_Z8_202505131245.jpg,Multispectral,0.7,0.35,,5/13/2025 12:45,63,10,51,10.26,5.03,28.35,65.36,Medium,Medium,"K-deficiency, P-deficiency",Apply Fertilizer,6.0,60.4,Edge-Node-A,Edge-Node-A,No,
Z7,IMG_Z7_202505031420.jpg,Multispectral,0.84,0.31,,05/03/2025 14:20,50,17,41,12.41,5.94,30.51,40.69,Medium,Medium,"Pest-risk, Pest-risk",Monitor,2.76,19.78,Edge-Node-A,Cloud-Node-1,Yes,05/03/2025 14:20
Z7,IMG_Z7_202506251530.jpg,RGB,,,0.85,6/25/2025 15:30,42,24,72,24.45,5.73,30.76,74.05,Medium,Medium,"N-deficiency, Pest-risk",Apply Pesticide,9.05,78.59,Edge-Node-B,Edge-Node-B,No,
Z7,IMG_Z7_202509280225.jpg,Multispectral,0.25,0.55,,9/28/2025 2:25,34,15,40,11.11,7.93,40.46,62.99,Medium,Medium,"K-deficiency, Healthy",Monitor,1.04,78.34,Edge-Node-B,Edge-Node-B,No,
Z3,IMG_Z3_202505121555.jpg,Multispectral,0.49,0.12,,05/12/2025 15:55,40,6,42,16.36,6.51,33.11,83.07,Low,Low,"K-deficiency, K-deficiency",Apply Fertilizer,9.81,51.71,Cloud-Node-2,Cloud-Node-2,No,
Z9,IMG_Z9_202505051715.jpg,Multispectral,0.65,0.16,,05/05/2025 17:15,30,14,90,20.77,6.64,31.85,67.47,Medium,High,"K-deficiency, N-deficiency",Monitor,6.61,54.9,Edge-Node-A,Edge-Node-A,No,
Z2,IMG_Z2_202504260655.jpg,Multispectral,0.61,0.16,,4/26/2025 6:55,37,37,69,35.86,5.96,36.98,30.94,Medium,Low,"P-deficiency, N-deficiency",Apply Pesticide,8.2,42.8,Edge-Node-B,Edge-Node-B,No,
Z8,IMG_Z8_202506130905.jpg,RGB,,,0.16,6/13/2025 9:05,70,38,65,18.33,6.06,18.91,51.79,Medium,High,"P-deficiency, Pest-risk",Apply Fertilizer,7.82,87.56,Edge-Node-A,Edge-Node-A,No,
Z1,IMG_Z1_202504232225.jpg,RGB,,,0.77,4/23/2025 22:25,29,38,85,9.57,5.77,35.81,77.89,Low,Medium,"K-deficiency, N-deficiency",Irrigate,6.06,39.9,Edge-Node-B,Edge-Node-B,No,
Z1,IMG_Z1_202504190805.jpg,Multispectral,0.7,0.58,,4/19/2025 8:05,22,24,50,15.3,7.78,31.93,68.54,High,Medium,"Pest-risk, Pest-risk",Irrigate,9.73,69.28,Edge-Node-B,Edge-Node-B,No,
Z1,IMG_Z1_202508020510.jpg,Multispectral,0.29,0.45,,08/02/2025 5:10,25,8,80,10.03,6.49,35.32,80.26,Medium,Low,"P-deficiency, P-deficiency",Apply Fertilizer,9.32,24.08,Edge-Node-B,Edge-Node-B,No,
Z6,IMG_Z6_202505060525.jpg,Multispectral,0.72,0.18,,05/06/2025 5:25,15,32,26,29.96,6.88,21.22,89.62,Low,Low,"K-deficiency, Healthy",Irrigate,1.98,36.08,Cloud-Node-2,Cloud-Node-2,No,
Z7,IMG_Z7_202509201045.jpg,RGB,,,0.02,9/20/2025 10:45,37,21,92,19.14,5.26,19.41,44.56,Medium,High,"K-deficiency, K-deficiency",Irrigate,9.66,25.87,Edge-Node-B,Edge-Node-B,No,
Z7,IMG_Z7_202508292150.jpg,RGB,,,0.62,8/29/2025 21:50,64,31,85,25.28,5.85,29.74,63.64,Medium,Low,"N-deficiency, Healthy",Apply Fertilizer,2.39,69.03,Cloud-Node-1,Cloud-Node-1,No,
Z1,IMG_Z1_202504301400.jpg,RGB,,,0.29,4/30/2025 14:00,72,20,58,29.49,5.29,21.75,92.91,Medium,Low,"Pest-risk, Pest-risk",Apply Fertilizer,4.74,21.97,Cloud-Node-2,Cloud-Node-2,No,
Z2,IMG_Z2_202508150540.jpg,RGB,,,0.86,8/15/2025 5:40,21,30,55,24.39,6.74,34.54,84.2,Medium,Low,"Healthy, K-deficiency",Apply Pesticide,7.66,29.18,Cloud-Node-1,Edge-Node-A,Yes,8/15/2025 5:40
Z2,IMG_Z2_202507290350.jpg,Multispectral,0.39,0.35,,7/29/2025 3:50,30,11,37,25.27,6.67,38.6,88.66,Low,High,"K-deficiency, K-deficiency",Irrigate,3.9,54.9,Edge-Node-B,Edge-Node-B,No,
Z9,IMG_Z9_202507101630.jpg,Multispectral,0.62,0.3,,07/10/2025 16:30,50,24,56,18.98,7.83,19.6,73.38,Low,Low,"K-deficiency, K-deficiency",Apply Fertilizer,2.45,58.2,Edge-Node-B,Edge-Node-B,No,
Z3,IMG_Z3_202504031540.jpg,RGB,,,0.37,04/03/2025 15:40,46,44,24,33.83,6.63,22.8,52.54,Medium,Medium,"N-deficiency, K-deficiency",Monitor,2.93,23.23,Edge-Node-A,Edge-Node-A,No,
Z4,IMG_Z4_202509151605.jpg,Multispectral,0.29,0.25,,9/15/2025 16:05,41,16,85,28.19,6.78,32.0,28.13,Medium,Medium,"Pest-risk, K-deficiency",Apply Pesticide,4.69,65.96,Edge-Node-A,Edge-Node-A,No,
Z5,IMG_Z5_202507150445.jpg,Multispectral,0.58,0.5,,7/15/2025 4:45,33,25,88,10.25,6.92,36.4,26.52,Medium,Low,"Healthy, Pest-risk",Monitor,3.21,92.73,Edge-Node-A,Edge-Node-A,No,
Z8,IMG_Z8_202510100720.jpg,RGB,,,0.53,10/10/2025 7:20,41,29,92,24.5,5.55,27.27,91.29,High,Low,"K-deficiency, P-deficiency",Apply Pesticide,7.41,37.65,Cloud-Node-1,Cloud-Node-1,No,
Z5,IMG_Z5_202508150305.jpg,Multispectral,0.36,0.2,,8/15/2025 3:05,64,10,93,14.64,5.55,18.05,47.82,Medium,Medium,"N-deficiency, N-deficiency",Monitor,3.32,92.99,Cloud-Node-2,Cloud-Node-2,No,
Z1,IMG_Z1_202510131815.jpg,Multispectral,0.85,0.43,,10/13/2025 18:15,56,31,78,15.42,7.98,34.3,59.52,Medium,Medium,"K-deficiency, Pest-risk",Apply Fertilizer,6.82,23.94,Cloud-Node-2,Cloud-Node-2,No,
Z10,IMG_Z10_202509260935.jpg,Multispectral,0.61,0.4,,9/26/2025 9:35,52,11,60,23.87,6.19,29.24,86.12,High,Medium,"Pest-risk, P-deficiency",Apply Fertilizer,6.97,55.17,Edge-Node-B,Edge-Node-B,No,
Z1,IMG_Z1_202504262010.jpg,RGB,,,0.44,4/26/2025 20:10,52,36,92,35.18,5.34,38.07,29.73,Medium,Medium,"Healthy, K-deficiency",Apply Fertilizer,1.46,57.55,Edge-Node-B,Edge-Node-B,No,
Z6,IMG_Z6_202507281305.jpg,RGB,,,0.96,7/28/2025 13:05,42,9,85,15.84,7.56,37.81,62.81,Low,Low,"N-deficiency, P-deficiency",Monitor,7.04,83.93,Cloud-Node-2,Cloud-Node-2,No,
Z8,IMG_Z8_202504281105.jpg,RGB,,,0.61,4/28/2025 11:05,24,43,49,33.55,8.0,28.13,60.84,Medium,Low,"K-deficiency, N-deficiency",Apply Pesticide,2.1,39.05,Cloud-Node-2,Cloud-Node-2,No,
Z9,IMG_Z9_202509131625.jpg,Multispectral,0.71,0.14,,9/13/2025 16:25,51,8,88,12.2,5.76,33.89,34.45,Medium,Low,"Healthy, Healthy",Monitor,8.66,18.98,Cloud-Node-1,Cloud-Node-1,No,
Z6,IMG_Z6_202508052215.jpg,RGB,,,0.19,08/05/2025 22:15,58,36,46,24.05,6.23,32.96,80.13,Low,Medium,"K-deficiency, Healthy",Apply Pesticide,1.37,52.43,Edge-Node-B,Edge-Node-B,No,
Z3,IMG_Z3_202510111540.jpg,RGB,,,0.01,10/11/2025 15:40,70,30,85,26.43,5.79,30.06,50.06,High,Medium,"Pest-risk, Pest-risk",Apply Fertilizer,8.8,12.9,Cloud-Node-2,Cloud-Node-2,No,
Z1,IMG_Z1_202506250715.jpg,Multispectral,0.85,0.26,,6/25/2025 7:15,61,13,52,27.83,7.84,21.2,90.82,Low,Low,"K-deficiency, N-deficiency",Apply Pesticide,1.85,99.68,Cloud-Node-2,Cloud-Node-2,No,
Z5,IMG_Z5_202507091605.jpg,RGB,,,0.79,07/09/2025 16:05,33,6,62,22.67,6.65,21.42,43.42,Medium,Low,"Healthy, P-deficiency",Apply Pesticide,5.85,44.12,Edge-Node-A,Edge-Node-A,No,
Z5,IMG_Z5_202504181745.jpg,RGB,,,0.42,4/18/2025 17:45,48,9,39,13.78,5.1,36.78,56.92,Medium,High,"Pest-risk, N-deficiency",Apply Pesticide,7.63,85.16,Cloud-Node-1,Cloud-Node-1,No,
Z7,IMG_Z7_202508080715.jpg,Multispectral,0.28,0.32,,08/08/2025 7:15,29,12,71,27.2,5.49,38.14,60.21,Medium,Low,"Healthy, K-deficiency",Apply Pesticide,5.5,34.89,Edge-Node-B,Edge-Node-B,No,
Z8,IMG_Z8_202505190720.jpg,RGB,,,0.61,5/19/2025 7:20,20,43,64,18.51,7.15,24.68,31.09,Medium,Medium,"Pest-risk, Healthy",Monitor,3.13,19.55,Cloud-Node-2,Cloud-Node-2,No,
Z6,IMG_Z6_202506121940.jpg,RGB,,,0.45,06/12/2025 19:40,63,7,41,17.87,5.94,21.05,87.0,Low,Medium,"Pest-risk, Healthy",Monitor,6.83,82.29,Edge-Node-A,Edge-Node-A,No,
Z1,IMG_Z1_202507171935.jpg,Multispectral,0.69,0.45,,7/17/2025 19:35,59,8,29,34.62,5.72,29.39,48.09,Medium,Low,"Healthy, K-deficiency",Apply Fertilizer,6.55,98.91,Edge-Node-B,Edge-Node-B,No,
Z4,IMG_Z4_202509010550.jpg,Multispectral,0.52,0.38,,09/01/2025 5:50,59,6,66,8.6,7.22,40.75,81.19,Medium,High,"N-deficiency, Pest-risk",Monitor,7.56,26.64,Cloud-Node-1,Cloud-Node-1,No,
Z1,IMG_Z1_202504261850.jpg,RGB,,,0.75,4/26/2025 18:50,23,39,46,11.27,6.4,23.34,64.84,Medium,Low,"Pest-risk, Healthy",Apply Pesticide,9.39,12.83,Edge-Node-A,Edge-Node-A,No,
Z5,IMG_Z5_202505270530.jpg,RGB,,,0.1,5/27/2025 5:30,69,28,79,12.99,5.05,31.67,60.86,Medium,Medium,"Healthy, Healthy",Apply Fertilizer,8.69,41.3,Cloud-Node-1,Cloud-Node-1,No,
Z8,IMG_Z8_202505011510.jpg,Multispectral,0.83,0.19,,05/01/2025 15:10,33,38,36,17.47,6.42,19.92,55.13,Low,Low,"P-deficiency, K-deficiency",Irrigate,6.34,45.9,Edge-Node-B,Edge-Node-B,No,
Z8,IMG_Z8_202510022130.jpg,RGB,,,0.64,10/02/2025 21:30,41,20,59,37.0,7.62,26.45,61.32,Low,Low,"Healthy, Pest-risk",Monitor,1.37,80.21,Edge-Node-A,Edge-Node-A,No,
Z6,IMG_Z6_202507041235.jpg,Multispectral,0.8,0.12,,07/04/2025 12:35,35,27,30,12.83,7.45,37.46,30.07,Low,Medium,"Healthy, N-deficiency",Irrigate,8.58,37.96,Cloud-Node-2,Cloud-Node-2,No,
Z8,IMG_Z8_202504060540.jpg,Multispectral,0.72,0.29,,04/06/2025 5:40,16,5,74,13.42,7.08,21.99,86.02,Medium,Medium,"P-deficiency, Healthy",Irrigate,3.88,77.7,Edge-Node-A,Edge-Node-A,No,
Z7,IMG_Z7_202504030015.jpg,Multispectral,0.65,0.18,,04/03/2025 0:15,68,42,45,35.26,6.1,24.12,48.0,Low,High,"Pest-risk, N-deficiency",Irrigate,7.69,66.76,Cloud-Node-2,Edge-Node-A,Yes,04/03/2025 0:16
Z4,IMG_Z4_202509171525.jpg,RGB,,,0.46,9/17/2025 15:25,29,17,48,27.49,5.35,23.78,83.73,High,Medium,"N-deficiency, K-deficiency",Irrigate,7.44,95.8,Cloud-Node-1,Cloud-Node-1,No,
Z5,IMG_Z5_202508111850.jpg,Multispectral,0.33,0.47,,08/11/2025 18:50,47,31,27,15.78,7.42,19.46,70.38,Low,Medium,"Pest-risk, Healthy",Apply Pesticide,8.17,58.19,Cloud-Node-1,Cloud-Node-1,No,
Z10,IMG_Z10_202504212010.jpg,Multispectral,0.65,0.34,,4/21/2025 20:10,57,27,92,26.07,7.41,31.88,89.19,Low,Medium,"N-deficiency, Pest-risk",Irrigate,7.15,52.5,Edge-Node-B,Edge-Node-B,No,
Z7,IMG_Z7_202510211750.jpg,Multispectral,0.85,0.36,,10/21/2025 17:50,15,39,79,27.65,5.07,40.8,41.45,Medium,Low,"Healthy, Pest-risk",Apply Pesticide,9.59,18.92,Edge-Node-B,Edge-Node-B,No,
Z3,IMG_Z3_202505020735.jpg,Multispectral,0.26,0.35,,05/02/2025 7:35,52,22,57,19.0,7.71,18.41,53.0,High,High,"P-deficiency, Healthy",Apply Pesticide,6.07,84.11,Edge-Node-A,Edge-Node-A,No,
Z10,IMG_Z10_202510251045.jpg,Multispectral,0.54,0.15,,10/25/2025 10:45,60,9,23,31.2,6.31,40.89,52.25,Low,Medium,"Pest-risk, K-deficiency",Monitor,2.17,96.94,Cloud-Node-2,Cloud-Node-2,No,
Z2,IMG_Z2_202509270055.jpg,RGB,,,0.03,9/27/2025 0:55,47,29,83,23.26,5.94,32.62,39.35,Medium,Low,"Pest-risk, Healthy",Monitor,5.71,91.87,Edge-Node-B,Edge-Node-B,No,
Z5,IMG_Z5_202505131810.jpg,RGB,,,0.01,5/13/2025 18:10,32,35,49,26.64,7.47,24.85,72.77,Medium,Medium,"P-deficiency, K-deficiency",Irrigate,3.82,16.08,Cloud-Node-2,Cloud-Node-2,No,
Z4,IMG_Z4_202505310755.jpg,RGB,,,0.25,5/31/2025 7:55,15,27,62,17.72,7.04,38.34,91.25,High,Low,"N-deficiency, Healthy",Irrigate,8.84,61.43,Cloud-Node-2,Cloud-Node-2,No,
Z7,IMG_Z7_202507082140.jpg,Multispectral,0.25,0.33,,07/08/2025 21:40,67,17,81,15.21,7.61,40.59,28.71,High,Low,"Healthy, P-deficiency",Apply Pesticide,3.87,61.15,Cloud-Node-2,Cloud-Node-2,No,
Z1,IMG_Z1_202507220635.jpg,Multispectral,0.87,0.49,,7/22/2025 6:35,28,7,63,22.02,7.38,30.49,82.99,Medium,Medium,"Healthy, Pest-risk",Apply Pesticide,2.54,24.85,Cloud-Node-1,Cloud-Node-2,Yes,7/22/2025 6:35
Z10,IMG_Z10_202504161130.jpg,Multispectral,0.61,0.15,,4/16/2025 11:30,43,34,52,24.75,6.8,39.56,67.53,High,Low,"Healthy, Pest-risk",Irrigate,5.51,38.36,Edge-Node-A,Edge-Node-A,No,
Z5,IMG_Z5_202510051745.jpg,Multispectral,0.32,0.23,,10/05/2025 17:45,36,8,33,12.08,5.78,35.79,89.43,Low,Medium,"Pest-risk, K-deficiency",Apply Pesticide,4.24,50.99,Cloud-Node-1,Cloud-Node-1,No,
Z4,IMG_Z4_202509060640.jpg,Multispectral,0.87,0.57,,09/06/2025 6:40,58,8,36,29.3,7.19,22.69,33.54,Low,Medium,"K-deficiency, P-deficiency",Apply Pesticide,5.95,21.95,Cloud-Node-1,Cloud-Node-1,No,
Z6,IMG_Z6_202505070110.jpg,Multispectral,0.69,0.11,,05/07/2025 1:10,51,26,47,33.24,5.06,27.3,76.19,Medium,Medium,"K-deficiency, N-deficiency",Apply Pesticide,4.76,66.73,Cloud-Node-2,Cloud-Node-2,No,
Z1,IMG_Z1_202509230855.jpg,RGB,,,0.22,9/23/2025 8:55,28,32,39,26.04,6.57,28.24,51.4,Medium,Low,"K-deficiency, N-deficiency",Irrigate,6.3,55.88,Edge-Node-A,Edge-Node-A,No,
Z5,IMG_Z5_202505020525.jpg,RGB,,,0.74,05/02/2025 5:25,70,5,42,14.62,5.38,33.93,92.87,High,Medium,"K-deficiency, P-deficiency",Monitor,6.9,57.74,Cloud-Node-2,Cloud-Node-2,No,
Z5,IMG_Z5_202505011025.jpg,Multispectral,0.49,0.48,,05/01/2025 10:25,37,38,40,25.38,7.08,38.01,53.03,High,High,"P-deficiency, Healthy",Apply Pesticide,1.72,86.21,Edge-Node-A,Edge-Node-A,No,
Z2,IMG_Z2_202505300855.jpg,Multispectral,0.65,0.25,,5/30/2025 8:55,17,12,81,10.6,7.09,29.56,89.19,Low,High,"K-deficiency, N-deficiency",Apply Pesticide,8.34,22.45,Cloud-Node-1,Cloud-Node-1,No,
Z10,IMG_Z10_202506281800.jpg,Multispectral,0.28,0.23,,6/28/2025 18:00,25,42,37,23.76,7.49,20.23,75.63,Medium,High,"Pest-risk, P-deficiency",Monitor,3.46,61.77,Edge-Node-B,Edge-Node-B,No,
Z3,IMG_Z3_202504061415.jpg,Multispectral,0.68,0.54,,04/06/2025 14:15,64,15,35,17.13,5.09,32.39,67.0,Medium,High,"K-deficiency, K-deficiency",Irrigate,2.08,93.72,Cloud-Node-1,Cloud-Node-1,No,
Z10,IMG_Z10_202505022205.jpg,RGB,,,0.31,05/02/2025 22:05,32,13,37,29.67,6.79,32.07,37.82,Medium,Low,"Pest-risk, N-deficiency",Irrigate,2.81,23.89,Cloud-Node-1,Cloud-Node-1,No,
Z1,IMG_Z1_202507280535.jpg,Multispectral,0.88,0.28,,7/28/2025 5:35,58,20,77,19.2,7.59,33.72,55.54,Medium,Low,"N-deficiency, N-deficiency",Apply Fertilizer,3.53,80.59,Cloud-Node-2,Cloud-Node-2,No,
Z2,IMG_Z2_202505240740.jpg,Multispectral,0.72,0.55,,5/24/2025 7:40,54,24,28,23.84,6.33,21.97,56.98,Low,Medium,"P-deficiency, Healthy",Apply Fertilizer,1.78,97.49,Edge-Node-A,Edge-Node-A,No,
Z9,IMG_Z9_202504211455.jpg,Multispectral,0.27,0.18,,4/21/2025 14:55,25,5,69,25.79,5.77,31.43,56.88,Medium,Medium,"K-deficiency, Healthy",Monitor,8.78,13.84,Edge-Node-A,Edge-Node-A,No,
Z10,IMG_Z10_202508012200.jpg,Multispectral,0.35,0.19,,08/01/2025 22:00,68,15,40,21.0,6.0,35.9,88.61,Low,Low,"Healthy, N-deficiency",Apply Pesticide,1.85,66.41,Cloud-Node-2,Cloud-Node-2,No,
Z1,IMG_Z1_202509071255.jpg,RGB,,,0.94,09/07/2025 12:55,37,17,38,9.17,6.46,26.11,64.4,Medium,Low,"N-deficiency, N-deficiency",Apply Pesticide,4.89,48.94,Edge-Node-A,Edge-Node-A,No,
Z7,IMG_Z7_202506180810.jpg,RGB,,,0.58,6/18/2025 8:10,70,7,67,33.83,5.72,31.01,84.23,Medium,Low,"P-deficiency, N-deficiency",Apply Pesticide,8.24,12.33,Cloud-Node-2,Cloud-Node-2,No,
Z9,IMG_Z9_202505161145.jpg,Multispectral,0.76,0.38,,5/16/2025 11:45,50,23,42,22.27,5.99,31.74,71.28,High,Low,"N-deficiency, Healthy",Irrigate,3.31,37.45,Cloud-Node-1,Cloud-Node-1,No,
Z1,IMG_Z1_202505111005.jpg,RGB,,,0.03,05/11/2025 10:05,52,27,71,20.56,7.83,27.15,79.93,High,Medium,"N-deficiency, P-deficiency",Irrigate,2.17,29.99,Cloud-Node-1,Cloud-Node-1,No,
Z4,IMG_Z4_202509060020.jpg,Multispectral,0.5,0.42,,09/06/2025 0:20,69,24,46,36.25,5.79,27.54,70.32,Low,Low,"K-deficiency, N-deficiency",Apply Pesticide,7.56,31.35,Cloud-Node-2,Cloud-Node-2,No,
Z7,IMG_Z7_202506161515.jpg,RGB,,,0.3,6/16/2025 15:15,68,13,36,16.02,7.44,21.9,85.08,Low,High,"K-deficiency, Pest-risk",Apply Fertilizer,6.11,70.18,Edge-Node-A,Edge-Node-A,No,
Z5,IMG_Z5_202504021430.jpg,Multispectral,0.34,0.1,,04/02/2025 14:30,69,39,53,12.25,7.34,24.4,40.63,Medium,Low,"N-deficiency, Pest-risk",Apply Pesticide,9.63,59.02,Cloud-Node-2,Cloud-Node-2,No,
Z5,IMG_Z5_202506020520.jpg,RGB,,,0.54,06/02/2025 5:20,53,38,74,17.69,6.93,37.65,79.59,Low,Low,"P-deficiency, Healthy",Apply Pesticide,7.99,86.92,Edge-Node-A,Edge-Node-A,No,
Z4,IMG_Z4_202507102245.jpg,Multispectral,0.71,0.28,,07/10/2025 22:45,26,31,70,33.78,7.26,27.61,42.98,Low,Medium,"K-deficiency, Pest-risk",Apply Fertilizer,4.87,20.9,Cloud-Node-1,Cloud-Node-1,No,
Z6,IMG_Z6_202506010640.jpg,Multispectral,0.44,0.28,,06/01/2025 6:40,31,44,65,34.07,7.08,32.86,32.85,Low,Low,"Pest-risk, K-deficiency",Apply Pesticide,7.29,56.62,Cloud-Node-1,Cloud-Node-1,No,
Z2,IMG_Z2_202507201000.jpg,RGB,,,0.54,7/20/2025 10:00,44,32,69,12.12,6.97,20.23,86.26,Low,Low,"P-deficiency, K-deficiency",Monitor,7.06,37.85,Cloud-Node-2,Cloud-Node-2,No,
Z9,IMG_Z9_202510121510.jpg,RGB,,,0.48,10/12/2025 15:10,45,42,25,17.94,5.8,37.97,28.47,High,Medium,"Healthy, K-deficiency",Apply Fertilizer,8.55,74.92,Cloud-Node-2,Cloud-Node-2,No,
